geo_id,geo_name,origin_week,target_week,horizon,y_pred,model,fit_status,model_rank_from_backtest,is_primary_model
SYL,Sylhet,2025-09-15,2025-10-06,3,5.211493956068954,conservative_stack,stack_from_backtest_mae,1.0,1.0
SYL,Sylhet,2025-09-15,2025-10-13,4,8.812443357111901,conservative_stack,stack_from_backtest_mae,1.0,1.0
BAR,Barishal,2025-09-15,2025-09-22,1,0.0,persistence,naive_current_cases,2.0,0.0
BAR,Barishal,2025-09-15,2025-09-29,2,0.0,persistence,naive_current_cases,2.0,0.0
BAR,Barishal,2025-09-15,2025-10-06,3,0.0,persistence,naive_current_cases,2.0,0.0
BAR,Barishal,2025-09-15,2025-10-13,4,0.0,persistence,naive_current_cases,2.0,0.0
CHA,Chattogram,2025-09-15,2025-09-22,1,0.0,persistence,naive_current_cases,2.0,0.0
CHA,Chattogram,2025-09-15,2025-09-29,2,0.0,persistence,naive_current_cases,2.0,0.0
CHA,Chattogram,2025-09-15,2025-10-06,3,0.0,persistence,naive_current_cases,2.0,0.0
CHA,Chattogram,2025-09-15,2025-10-13,4,0.0,persistence,naive_current_cases,2.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-09-22,1,0.0,persistence,naive_current_cases,2.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-09-29,2,0.0,persistence,naive_current_cases,2.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-10-06,3,0.0,persistence,naive_current_cases,2.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-10-13,4,0.0,persistence,naive_current_cases,2.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-09-22,1,0.0,persistence,naive_current_cases,2.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-09-29,2,0.0,persistence,naive_current_cases,2.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-10-06,3,0.0,persistence,naive_current_cases,2.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-10-13,4,0.0,persistence,naive_current_cases,2.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-09-22,1,0.0,persistence,naive_current_cases,2.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-09-29,2,0.0,persistence,naive_current_cases,2.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-10-06,3,0.0,persistence,naive_current_cases,2.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-10-13,4,0.0,persistence,naive_current_cases,2.0,0.0
KHU,Khulna,2025-09-15,2025-09-22,1,0.0,persistence,naive_current_cases,2.0,0.0
KHU,Khulna,2025-09-15,2025-09-29,2,0.0,persistence,naive_current_cases,2.0,0.0
KHU,Khulna,2025-09-15,2025-10-06,3,0.0,persistence,naive_current_cases,2.0,0.0
KHU,Khulna,2025-09-15,2025-10-13,4,0.0,persistence,naive_current_cases,2.0,0.0
MYM,Mymensingh,2025-09-15,2025-09-22,1,0.0,persistence,naive_current_cases,2.0,0.0
MYM,Mymensingh,2025-09-15,2025-09-29,2,0.0,persistence,naive_current_cases,2.0,0.0
MYM,Mymensingh,2025-09-15,2025-10-06,3,0.0,persistence,naive_current_cases,2.0,0.0
MYM,Mymensingh,2025-09-15,2025-10-13,4,0.0,persistence,naive_current_cases,2.0,0.0
RAJ,Rajshahi,2025-09-15,2025-09-22,1,0.0,persistence,naive_current_cases,2.0,0.0
RAJ,Rajshahi,2025-09-15,2025-09-29,2,0.0,persistence,naive_current_cases,2.0,0.0
RAJ,Rajshahi,2025-09-15,2025-10-06,3,0.0,persistence,naive_current_cases,2.0,0.0
RAJ,Rajshahi,2025-09-15,2025-10-13,4,0.0,persistence,naive_current_cases,2.0,0.0
RAN,Rangpur,2025-09-15,2025-09-22,1,0.0,persistence,naive_current_cases,2.0,0.0
RAN,Rangpur,2025-09-15,2025-09-29,2,0.0,persistence,naive_current_cases,2.0,0.0
RAN,Rangpur,2025-09-15,2025-10-06,3,0.0,persistence,naive_current_cases,2.0,0.0
RAN,Rangpur,2025-09-15,2025-10-13,4,0.0,persistence,naive_current_cases,2.0,0.0
SYL,Sylhet,2025-09-15,2025-09-22,1,0.0,persistence,naive_current_cases,2.0,0.0
SYL,Sylhet,2025-09-15,2025-09-29,2,0.0,persistence,naive_current_cases,2.0,0.0
SYL,Sylhet,2025-09-15,2025-10-06,3,0.0,persistence,naive_current_cases,2.0,0.0
SYL,Sylhet,2025-09-15,2025-10-13,4,0.0,persistence,naive_current_cases,2.0,0.0
BAR,Barishal,2025-09-15,2025-09-22,1,0.0,residual_random_forest,trained_full_history,3.0,0.0
BAR,Barishal,2025-09-15,2025-09-29,2,0.0,residual_random_forest,trained_full_history,3.0,0.0
BAR,Barishal,2025-09-15,2025-10-06,3,0.0,residual_random_forest,trained_full_history,3.0,0.0
BAR,Barishal,2025-09-15,2025-10-13,4,0.0,residual_random_forest,trained_full_history,3.0,0.0
CHA,Chattogram,2025-09-15,2025-09-22,1,0.0,residual_random_forest,trained_full_history,3.0,0.0
CHA,Chattogram,2025-09-15,2025-09-29,2,0.0,residual_random_forest,trained_full_history,3.0,0.0
CHA,Chattogram,2025-09-15,2025-10-06,3,0.0,residual_random_forest,trained_full_history,3.0,0.0
CHA,Chattogram,2025-09-15,2025-10-13,4,0.0,residual_random_forest,trained_full_history,3.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-09-22,1,15.048663507089298,residual_random_forest,trained_full_history,3.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-09-29,2,35.61707559041633,residual_random_forest,trained_full_history,3.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-10-06,3,77.31812574028574,residual_random_forest,trained_full_history,3.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-10-13,4,123.2057331295448,residual_random_forest,trained_full_history,3.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-09-22,1,0.0,residual_random_forest,trained_full_history,3.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-09-29,2,0.0,residual_random_forest,trained_full_history,3.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-10-06,3,0.0,residual_random_forest,trained_full_history,3.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-10-13,4,0.0,residual_random_forest,trained_full_history,3.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-09-22,1,6.380848298054402,residual_random_forest,trained_full_history,3.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-09-29,2,20.17503751457597,residual_random_forest,trained_full_history,3.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-10-06,3,25.274932357388924,residual_random_forest,trained_full_history,3.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-10-13,4,5.9222430403417,residual_random_forest,trained_full_history,3.0,0.0
KHU,Khulna,2025-09-15,2025-09-22,1,1.0249290204281454,residual_random_forest,trained_full_history,3.0,0.0
KHU,Khulna,2025-09-15,2025-09-29,2,0.0,residual_random_forest,trained_full_history,3.0,0.0
KHU,Khulna,2025-09-15,2025-10-06,3,11.994517163638914,residual_random_forest,trained_full_history,3.0,0.0
KHU,Khulna,2025-09-15,2025-10-13,4,18.467113884141106,residual_random_forest,trained_full_history,3.0,0.0
MYM,Mymensingh,2025-09-15,2025-09-22,1,2.519109992302091,residual_random_forest,trained_full_history,3.0,0.0
MYM,Mymensingh,2025-09-15,2025-09-29,2,5.063341808109996,residual_random_forest,trained_full_history,3.0,0.0
MYM,Mymensingh,2025-09-15,2025-10-06,3,13.181426767855772,residual_random_forest,trained_full_history,3.0,0.0
MYM,Mymensingh,2025-09-15,2025-10-13,4,32.44193847098456,residual_random_forest,trained_full_history,3.0,0.0
RAJ,Rajshahi,2025-09-15,2025-09-22,1,0.08555621170047749,residual_random_forest,trained_full_history,3.0,0.0
RAJ,Rajshahi,2025-09-15,2025-09-29,2,0.0,residual_random_forest,trained_full_history,3.0,0.0
RAJ,Rajshahi,2025-09-15,2025-10-06,3,0.0,residual_random_forest,trained_full_history,3.0,0.0
RAJ,Rajshahi,2025-09-15,2025-10-13,4,0.0,residual_random_forest,trained_full_history,3.0,0.0
RAN,Rangpur,2025-09-15,2025-09-22,1,2.519109992302091,residual_random_forest,trained_full_history,3.0,0.0
RAN,Rangpur,2025-09-15,2025-09-29,2,5.063341808109996,residual_random_forest,trained_full_history,3.0,0.0
RAN,Rangpur,2025-09-15,2025-10-06,3,13.181426767855772,residual_random_forest,trained_full_history,3.0,0.0
RAN,Rangpur,2025-09-15,2025-10-13,4,32.44193847098456,residual_random_forest,trained_full_history,3.0,0.0
SYL,Sylhet,2025-09-15,2025-09-22,1,2.519109992302091,residual_random_forest,trained_full_history,3.0,0.0
SYL,Sylhet,2025-09-15,2025-09-29,2,5.315354459620364,residual_random_forest,trained_full_history,3.0,0.0
SYL,Sylhet,2025-09-15,2025-10-06,3,13.685822683546357,residual_random_forest,trained_full_history,3.0,0.0
SYL,Sylhet,2025-09-15,2025-10-13,4,33.93249926309287,residual_random_forest,trained_full_history,3.0,0.0
BAR,Barishal,2025-09-15,2025-09-22,1,0.0,residual_hist_gbm,trained_full_history,4.0,0.0
BAR,Barishal,2025-09-15,2025-09-29,2,0.0,residual_hist_gbm,trained_full_history,4.0,0.0
BAR,Barishal,2025-09-15,2025-10-06,3,0.0,residual_hist_gbm,trained_full_history,4.0,0.0
BAR,Barishal,2025-09-15,2025-10-13,4,0.0,residual_hist_gbm,trained_full_history,4.0,0.0
CHA,Chattogram,2025-09-15,2025-09-22,1,0.0,residual_hist_gbm,trained_full_history,4.0,0.0
CHA,Chattogram,2025-09-15,2025-09-29,2,0.0,residual_hist_gbm,trained_full_history,4.0,0.0
CHA,Chattogram,2025-09-15,2025-10-06,3,0.0,residual_hist_gbm,trained_full_history,4.0,0.0
CHA,Chattogram,2025-09-15,2025-10-13,4,0.0,residual_hist_gbm,trained_full_history,4.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-09-22,1,18.19849103639845,residual_hist_gbm,trained_full_history,4.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-09-29,2,24.47924667103179,residual_hist_gbm,trained_full_history,4.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-10-06,3,84.66006580845077,residual_hist_gbm,trained_full_history,4.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-10-13,4,37.89567773790979,residual_hist_gbm,trained_full_history,4.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-09-22,1,0.0,residual_hist_gbm,trained_full_history,4.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-09-29,2,0.0,residual_hist_gbm,trained_full_history,4.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-10-06,3,0.0,residual_hist_gbm,trained_full_history,4.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-10-13,4,0.0,residual_hist_gbm,trained_full_history,4.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-09-22,1,0.0,residual_hist_gbm,trained_full_history,4.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-09-29,2,0.0,residual_hist_gbm,trained_full_history,4.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-10-06,3,0.0,residual_hist_gbm,trained_full_history,4.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-10-13,4,0.0,residual_hist_gbm,trained_full_history,4.0,0.0
KHU,Khulna,2025-09-15,2025-09-22,1,2.058742063590525,residual_hist_gbm,trained_full_history,4.0,0.0
KHU,Khulna,2025-09-15,2025-09-29,2,0.0,residual_hist_gbm,trained_full_history,4.0,0.0
KHU,Khulna,2025-09-15,2025-10-06,3,0.0,residual_hist_gbm,trained_full_history,4.0,0.0
KHU,Khulna,2025-09-15,2025-10-13,4,0.0,residual_hist_gbm,trained_full_history,4.0,0.0
MYM,Mymensingh,2025-09-15,2025-09-22,1,0.0,residual_hist_gbm,trained_full_history,4.0,0.0
MYM,Mymensingh,2025-09-15,2025-09-29,2,0.2539501547334355,residual_hist_gbm,trained_full_history,4.0,0.0
MYM,Mymensingh,2025-09-15,2025-10-06,3,26.311769938547833,residual_hist_gbm,trained_full_history,4.0,0.0
MYM,Mymensingh,2025-09-15,2025-10-13,4,14.362258024266248,residual_hist_gbm,trained_full_history,4.0,0.0
RAJ,Rajshahi,2025-09-15,2025-09-22,1,0.0,residual_hist_gbm,trained_full_history,4.0,0.0
RAJ,Rajshahi,2025-09-15,2025-09-29,2,1.8764524444221171,residual_hist_gbm,trained_full_history,4.0,0.0
RAJ,Rajshahi,2025-09-15,2025-10-06,3,14.611920261691846,residual_hist_gbm,trained_full_history,4.0,0.0
RAJ,Rajshahi,2025-09-15,2025-10-13,4,0.0,residual_hist_gbm,trained_full_history,4.0,0.0
RAN,Rangpur,2025-09-15,2025-09-22,1,7.638902018561075,residual_hist_gbm,trained_full_history,4.0,0.0
RAN,Rangpur,2025-09-15,2025-09-29,2,12.645981939042802,residual_hist_gbm,trained_full_history,4.0,0.0
RAN,Rangpur,2025-09-15,2025-10-06,3,23.818277808830036,residual_hist_gbm,trained_full_history,4.0,0.0
RAN,Rangpur,2025-09-15,2025-10-13,4,9.517464847947592,residual_hist_gbm,trained_full_history,4.0,0.0
SYL,Sylhet,2025-09-15,2025-09-22,1,8.500846954246853,residual_hist_gbm,trained_full_history,4.0,0.0
SYL,Sylhet,2025-09-15,2025-09-29,2,9.702862132833438,residual_hist_gbm,trained_full_history,4.0,0.0
SYL,Sylhet,2025-09-15,2025-10-06,3,19.918097799381048,residual_hist_gbm,trained_full_history,4.0,0.0
SYL,Sylhet,2025-09-15,2025-10-13,4,14.015954865695953,residual_hist_gbm,trained_full_history,4.0,0.0
BAR,Barishal,2025-09-15,2025-09-22,1,3.3145459617175033,ar_tweedie_global,trained_full_history,5.0,0.0
BAR,Barishal,2025-09-15,2025-09-29,2,4.142293640223,ar_tweedie_global,trained_full_history,5.0,0.0
BAR,Barishal,2025-09-15,2025-10-06,3,5.502426417672837,ar_tweedie_global,trained_full_history,5.0,0.0
BAR,Barishal,2025-09-15,2025-10-13,4,8.236058922862652,ar_tweedie_global,trained_full_history,5.0,0.0
CHA,Chattogram,2025-09-15,2025-09-22,1,3.348331052258331,ar_tweedie_global,trained_full_history,5.0,0.0
CHA,Chattogram,2025-09-15,2025-09-29,2,4.2741841157915,ar_tweedie_global,trained_full_history,5.0,0.0
CHA,Chattogram,2025-09-15,2025-10-06,3,5.7900433022764535,ar_tweedie_global,trained_full_history,5.0,0.0
CHA,Chattogram,2025-09-15,2025-10-13,4,8.705106497498232,ar_tweedie_global,trained_full_history,5.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-09-22,1,27.106147077710105,ar_tweedie_global,trained_full_history,5.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-09-29,2,34.77659765761613,ar_tweedie_global,trained_full_history,5.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-10-06,3,47.08970381464415,ar_tweedie_global,trained_full_history,5.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-10-13,4,70.19550115020348,ar_tweedie_global,trained_full_history,5.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-09-22,1,3.387575875638117,ar_tweedie_global,trained_full_history,5.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-09-29,2,4.511744675806568,ar_tweedie_global,trained_full_history,5.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-10-06,3,6.3477864203653915,ar_tweedie_global,trained_full_history,5.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-10-13,4,9.898943554394933,ar_tweedie_global,trained_full_history,5.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-09-22,1,3.5025846062975408,ar_tweedie_global,trained_full_history,5.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-09-29,2,4.726392987979506,ar_tweedie_global,trained_full_history,5.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-10-06,3,6.674300740011932,ar_tweedie_global,trained_full_history,5.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-10-13,4,10.362023058551964,ar_tweedie_global,trained_full_history,5.0,0.0
KHU,Khulna,2025-09-15,2025-09-22,1,3.1850533723391736,ar_tweedie_global,trained_full_history,5.0,0.0
KHU,Khulna,2025-09-15,2025-09-29,2,4.166666713248612,ar_tweedie_global,trained_full_history,5.0,0.0
KHU,Khulna,2025-09-15,2025-10-06,3,5.776339579837141,ar_tweedie_global,trained_full_history,5.0,0.0
KHU,Khulna,2025-09-15,2025-10-13,4,8.817062811138626,ar_tweedie_global,trained_full_history,5.0,0.0
MYM,Mymensingh,2025-09-15,2025-09-22,1,2.6801714202094264,ar_tweedie_global,trained_full_history,5.0,0.0
MYM,Mymensingh,2025-09-15,2025-09-29,2,3.3042010326619167,ar_tweedie_global,trained_full_history,5.0,0.0
MYM,Mymensingh,2025-09-15,2025-10-06,3,4.293450563205256,ar_tweedie_global,trained_full_history,5.0,0.0
MYM,Mymensingh,2025-09-15,2025-10-13,4,6.0186090086937565,ar_tweedie_global,trained_full_history,5.0,0.0
RAJ,Rajshahi,2025-09-15,2025-09-22,1,2.9893116406949147,ar_tweedie_global,trained_full_history,5.0,0.0
RAJ,Rajshahi,2025-09-15,2025-09-29,2,3.8866265712619548,ar_tweedie_global,trained_full_history,5.0,0.0
RAJ,Rajshahi,2025-09-15,2025-10-06,3,5.361736631875697,ar_tweedie_global,trained_full_history,5.0,0.0
RAJ,Rajshahi,2025-09-15,2025-10-13,4,8.015830534798951,ar_tweedie_global,trained_full_history,5.0,0.0
RAN,Rangpur,2025-09-15,2025-09-22,1,2.485681127982596,ar_tweedie_global,trained_full_history,5.0,0.0
RAN,Rangpur,2025-09-15,2025-09-29,2,3.099490072168958,ar_tweedie_global,trained_full_history,5.0,0.0
RAN,Rangpur,2025-09-15,2025-10-06,3,4.058420426187741,ar_tweedie_global,trained_full_history,5.0,0.0
RAN,Rangpur,2025-09-15,2025-10-13,4,5.759606618401485,ar_tweedie_global,trained_full_history,5.0,0.0
SYL,Sylhet,2025-09-15,2025-09-22,1,2.2128920205725016,ar_tweedie_global,trained_full_history,5.0,0.0
SYL,Sylhet,2025-09-15,2025-09-29,2,2.6649978484741146,ar_tweedie_global,trained_full_history,5.0,0.0
SYL,Sylhet,2025-09-15,2025-10-06,3,3.285199733211704,ar_tweedie_global,trained_full_history,5.0,0.0
SYL,Sylhet,2025-09-15,2025-10-13,4,4.382260143862887,ar_tweedie_global,trained_full_history,5.0,0.0
BAR,Barishal,2025-09-15,2025-09-22,1,0.22400618474187406,residual_elastic_net_global,trained_full_history,6.0,0.0
BAR,Barishal,2025-09-15,2025-09-29,2,0.28972652427298257,residual_elastic_net_global,trained_full_history,6.0,0.0
BAR,Barishal,2025-09-15,2025-10-06,3,0.44582678518730984,residual_elastic_net_global,trained_full_history,6.0,0.0
BAR,Barishal,2025-09-15,2025-10-13,4,0.9573055214231041,residual_elastic_net_global,trained_full_history,6.0,0.0
CHA,Chattogram,2025-09-15,2025-09-22,1,0.2795285827408871,residual_elastic_net_global,trained_full_history,6.0,0.0
CHA,Chattogram,2025-09-15,2025-09-29,2,0.4081308093303881,residual_elastic_net_global,trained_full_history,6.0,0.0
CHA,Chattogram,2025-09-15,2025-10-06,3,0.6475800312589834,residual_elastic_net_global,trained_full_history,6.0,0.0
CHA,Chattogram,2025-09-15,2025-10-13,4,1.289970894559508,residual_elastic_net_global,trained_full_history,6.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-09-22,1,2.1198141743231966,residual_elastic_net_global,trained_full_history,6.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-09-29,2,2.7811331653508136,residual_elastic_net_global,trained_full_history,6.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-10-06,3,4.113119577186224,residual_elastic_net_global,trained_full_history,6.0,0.0
COUNTRY_TOTAL,Bangladesh Total,2025-09-15,2025-10-13,4,8.005353244586095,residual_elastic_net_global,trained_full_history,6.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-09-22,1,0.24014792848643488,residual_elastic_net_global,trained_full_history,6.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-09-29,2,0.32576210742592554,residual_elastic_net_global,trained_full_history,6.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-10-06,3,0.48789162320217916,residual_elastic_net_global,trained_full_history,6.0,0.0
DHA_DIV_OUT_METRO,Dhaka Division Outside Metro,2025-09-15,2025-10-13,4,0.9218389758332843,residual_elastic_net_global,trained_full_history,6.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-09-22,1,0.3915816752831697,residual_elastic_net_global,trained_full_history,6.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-09-29,2,0.5840576499693524,residual_elastic_net_global,trained_full_history,6.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-10-06,3,0.9186886837301953,residual_elastic_net_global,trained_full_history,6.0,0.0
DHA_METRO,Dhaka Metro,2025-09-15,2025-10-13,4,1.7314920667652514,residual_elastic_net_global,trained_full_history,6.0,0.0
KHU,Khulna,2025-09-15,2025-09-22,1,0.2236274624007973,residual_elastic_net_global,trained_full_history,6.0,0.0
KHU,Khulna,2025-09-15,2025-09-29,2,0.29090804044989665,residual_elastic_net_global,trained_full_history,6.0,0.0
KHU,Khulna,2025-09-15,2025-10-06,3,0.4278964880695683,residual_elastic_net_global,trained_full_history,6.0,0.0
KHU,Khulna,2025-09-15,2025-10-13,4,0.82414243175269,residual_elastic_net_global,trained_full_history,6.0,0.0
MYM,Mymensingh,2025-09-15,2025-09-22,1,0.20196653787102806,residual_elastic_net_global,trained_full_history,6.0,0.0
MYM,Mymensingh,2025-09-15,2025-09-29,2,0.24555468159064603,residual_elastic_net_global,trained_full_history,6.0,0.0
