geo_id,week_start_date,target_week,horizon,y_pred,fold_id
BAR,2023-12-25,2024-01-01,1,125.08420477300258,F1
BAR,2024-01-01,2024-01-08,1,2.393972423209599,F1
BAR,2024-01-08,2024-01-15,1,0.5847809712817073,F1
BAR,2024-01-15,2024-01-22,1,0.3019737812298736,F1
BAR,2024-01-22,2024-01-29,1,0.7915346139778876,F1
BAR,2024-01-29,2024-02-05,1,0.6970375667005291,F1
BAR,2024-02-05,2024-02-12,1,0.44605651372276917,F1
BAR,2024-02-12,2024-02-19,1,0.3661553694473311,F1
BAR,2024-02-19,2024-02-26,1,0.2420512658144151,F1
BAR,2024-02-26,2024-03-04,1,0.20975111589851417,F1
BAR,2024-03-04,2024-03-11,1,0.41395122241550936,F1
BAR,2024-03-11,2024-03-18,1,0.8251201123238123,F1
BAR,2024-03-18,2024-03-25,1,1.053975488651543,F1
BAR,2024-03-25,2024-04-01,1,1.6636670794050825,F1
BAR,2024-04-01,2024-04-08,1,2.5001048705888724,F1
BAR,2024-04-08,2024-04-15,1,4.4281082234164595,F1
BAR,2024-04-15,2024-04-22,1,23.263177998736403,F1
BAR,2024-04-22,2024-04-29,1,71.30031770924991,F1
BAR,2024-04-29,2024-05-06,1,126.74006068354144,F1
BAR,2024-05-06,2024-05-13,1,62.23941702160839,F1
BAR,2024-05-13,2024-05-20,1,179.94671872815456,F1
BAR,2024-05-20,2024-05-27,1,429.8283291627784,F1
BAR,2024-05-27,2024-06-03,1,2290.0243420929555,F1
BAR,2024-06-03,2024-06-10,1,698.9118977288031,F1
BAR,2024-06-10,2024-06-17,1,1054.2730711663946,F1
BAR,2024-06-17,2024-06-24,1,453.9202737420982,F1
BAR,2024-06-24,2024-07-01,1,771.5112166302459,F1
BAR,2024-07-01,2024-07-08,1,356.1593529141565,F1
BAR,2024-07-08,2024-07-15,1,1290.116734122741,F1
BAR,2024-07-15,2024-07-22,1,1726.8700459132804,F1
BAR,2024-07-22,2024-07-29,1,547.9225588371195,F1
BAR,2024-07-29,2024-08-05,1,424.5596833619399,F1
BAR,2024-08-05,2024-08-12,1,460.13092987132967,F1
BAR,2024-08-12,2024-08-19,1,345.18694330570435,F1
BAR,2024-08-19,2024-08-26,1,273.2166858618174,F1
BAR,2024-08-26,2024-09-02,1,278.8232746507201,F1
BAR,2024-09-02,2024-09-09,1,260.78163345518,F1
BAR,2024-09-09,2024-09-16,1,497.4329283850957,F1
BAR,2024-09-16,2024-09-23,1,229.4993250037492,F1
BAR,2024-09-23,2024-09-30,1,272.5516789466957,F1
BAR,2024-09-30,2024-10-07,1,260.6191965798047,F1
BAR,2024-10-07,2024-10-14,1,296.33809033187254,F1
BAR,2024-10-14,2024-10-21,1,368.7802883969136,F1
BAR,2024-10-21,2024-10-28,1,538.4582511691536,F1
BAR,2024-10-28,2024-11-04,1,445.12588230586755,F1
BAR,2024-11-04,2024-11-11,1,456.69264378568135,F1
BAR,2024-11-11,2024-11-18,1,698.2248116533649,F1
BAR,2024-11-18,2024-11-25,1,482.24009961074165,F1
BAR,2024-11-25,2024-12-02,1,777.492689854565,F1
BAR,2024-12-02,2024-12-09,1,875.5248986574328,F1
BAR,2024-12-09,2024-12-16,1,482.73173556901526,F1
BAR,2024-12-16,2024-12-23,1,214.42215091581798,F1
BAR,2024-12-23,2024-12-30,1,146.16798518446348,F1
CHA,2023-12-25,2024-01-01,1,189.94346501236666,F1
CHA,2024-01-01,2024-01-08,1,3.9286101294378226,F1
CHA,2024-01-08,2024-01-15,1,1.1625905660872167,F1
CHA,2024-01-15,2024-01-22,1,0.8195017533498206,F1
CHA,2024-01-22,2024-01-29,1,1.484105220062921,F1
CHA,2024-01-29,2024-02-05,1,1.3130468547316116,F1
CHA,2024-02-05,2024-02-12,1,0.6982121604580874,F1
CHA,2024-02-12,2024-02-19,1,0.8269110782344546,F1
CHA,2024-02-19,2024-02-26,1,0.4710754401360995,F1
CHA,2024-02-26,2024-03-04,1,0.5155697464468842,F1
CHA,2024-03-04,2024-03-11,1,1.0831420332428336,F1
CHA,2024-03-11,2024-03-18,1,1.645060102293927,F1
CHA,2024-03-18,2024-03-25,1,1.8983653973793286,F1
CHA,2024-03-25,2024-04-01,1,1.4169002747926773,F1
CHA,2024-04-01,2024-04-08,1,2.2959588777334714,F1
CHA,2024-04-08,2024-04-15,1,4.147371604036114,F1
CHA,2024-04-15,2024-04-22,1,20.158383535138135,F1
CHA,2024-04-22,2024-04-29,1,69.95357727796622,F1
CHA,2024-04-29,2024-05-06,1,85.15049761980161,F1
CHA,2024-05-06,2024-05-13,1,57.59239957173409,F1
CHA,2024-05-13,2024-05-20,1,121.54591849230181,F1
CHA,2024-05-20,2024-05-27,1,274.4642950980019,F1
CHA,2024-05-27,2024-06-03,1,1256.9323792243638,F1
CHA,2024-06-03,2024-06-10,1,490.6481617655991,F1
CHA,2024-06-10,2024-06-17,1,498.05535219613205,F1
CHA,2024-06-17,2024-06-24,1,610.8680261940056,F1
CHA,2024-06-24,2024-07-01,1,577.1000535247496,F1
CHA,2024-07-01,2024-07-08,1,395.6216351489141,F1
CHA,2024-07-08,2024-07-15,1,1025.9163352664975,F1
CHA,2024-07-15,2024-07-22,1,1094.856568714156,F1
CHA,2024-07-22,2024-07-29,1,435.09370308541975,F1
CHA,2024-07-29,2024-08-05,1,391.59252924189985,F1
CHA,2024-08-05,2024-08-12,1,368.81784279086327,F1
CHA,2024-08-12,2024-08-19,1,394.5674807597588,F1
CHA,2024-08-19,2024-08-26,1,376.38068192977846,F1
CHA,2024-08-26,2024-09-02,1,294.63022298200434,F1
CHA,2024-09-02,2024-09-09,1,266.5068871755978,F1
CHA,2024-09-09,2024-09-16,1,539.4156175003027,F1
CHA,2024-09-16,2024-09-23,1,253.59893460586017,F1
CHA,2024-09-23,2024-09-30,1,297.29413767785894,F1
CHA,2024-09-30,2024-10-07,1,265.06106934344604,F1
CHA,2024-10-07,2024-10-14,1,330.5758117332939,F1
CHA,2024-10-14,2024-10-21,1,532.4507604842167,F1
CHA,2024-10-21,2024-10-28,1,557.1386611921232,F1
CHA,2024-10-28,2024-11-04,1,699.9884784792126,F1
