geo_id,week_start_date,target_week,horizon,y_pred,fold_id
SYL,2024-09-09,2024-09-16,1,615.7546296296299,F1
SYL,2024-09-16,2024-09-23,1,615.7546296296299,F1
SYL,2024-09-23,2024-09-30,1,615.7546296296299,F1
SYL,2024-09-30,2024-10-07,1,615.7546296296299,F1
SYL,2024-10-07,2024-10-14,1,615.7546296296299,F1
SYL,2024-10-14,2024-10-21,1,615.7546296296299,F1
SYL,2024-10-21,2024-10-28,1,615.7546296296299,F1
SYL,2024-10-28,2024-11-04,1,615.7546296296299,F1
SYL,2024-11-04,2024-11-11,1,615.7546296296299,F1
SYL,2024-11-11,2024-11-18,1,615.7546296296299,F1
SYL,2024-11-18,2024-11-25,1,615.7546296296299,F1
SYL,2024-11-25,2024-12-02,1,615.7546296296299,F1
SYL,2024-12-02,2024-12-09,1,615.7546296296299,F1
SYL,2024-12-09,2024-12-16,1,615.7546296296299,F1
SYL,2024-12-16,2024-12-23,1,615.7546296296299,F1
SYL,2024-12-23,2024-12-30,1,615.7546296296299,F1
BAR,2024-12-30,2025-01-06,1,501.46756152125255,F2
BAR,2025-01-06,2025-01-13,1,501.46756152125255,F2
BAR,2025-01-13,2025-01-20,1,501.46756152125255,F2
BAR,2025-01-20,2025-01-27,1,501.46756152125255,F2
BAR,2025-01-27,2025-02-03,1,501.46756152125255,F2
BAR,2025-02-03,2025-02-10,1,501.46756152125255,F2
BAR,2025-02-10,2025-02-17,1,501.46756152125255,F2
BAR,2025-02-17,2025-02-24,1,501.46756152125255,F2
BAR,2025-02-24,2025-03-03,1,501.46756152125255,F2
BAR,2025-03-03,2025-03-10,1,501.46756152125255,F2
BAR,2025-03-10,2025-03-17,1,501.46756152125255,F2
